large_zone,region,tokyo_chiyoda_chuo_minato,tokyo_meguro_shinagawa_ota,tokyo_toshima_bunkyo_shinjuku_shibuya,tokyo_arakawa_taito_sumida_koto,tokyo_nakano_suginami_setagaya,tokyo_nerima_itabashi_kita,tokyo_adachi_katsushika_edogawa,chofu_nishitokyo_fuchu_musashino_etc,machida_tama_hachioji_inagi_etc,mizuho_fussa_hamura_akiruno_etc,yokohama_nishi_naka,yokohama_isogo_minami_kanazawa_konan,yokohama_hodogaya_totsuka_sakae_izumi_etc,yokohama_kohoku_tsuzuki_midori_aoba,yokohama_tsurumi_kanagawa,kawasaki_kawasaki_saiwai_nakahara,kawasaki_takatsu_miyamae_tama_asao,sagamihara_city,yokosuka_miura,kamakura_zushi_hayama,fujisawa_chigasaki_samukawa,hiratsuka_oiso_ninomiya,odawara_manazuru_yugawara_hakone,minami_ashigara_nakai_oi_matsuda_etc,atsugi_hadano_kiyokawa_isehara_etc,zama_yamato_ebina_ayase,saitama_city,kawaguchi_warabi_toda,asaka_wako_niiza_tokorozawa_etc,soka_kasukabe_misato_koshigaya_etc,hanno_hidaka_moroyama_ogose_etc,tsurugashima_sakado_kawajima_higashimatsuyama_etc,ageo_konosu_okegawa_kitamoto_etc,kuki_kazo_hanyu_gyoda_etc,kumagaya_fukaya_ogawa_yorii_etc,honjo_kamikawa_kamisato,chichibu_yokoze_minano_nagatoro_etc,chiba_city,ichikawa_urayasu_narashino_funabashi,matsudo_kamagaya_kashiwa_abiko,nagareyama_noda,yachiyo_sakura_narita_shiroi_etc,ichihara_city,kisarazu_sodegaura_kimitsu_futtsu,katsuura_otaki_tateyama_kamogawa_etc,choshi_asahi_sosa_katori_etc,togane_mobara_sanmu_oamishirasato_etc,tsuchiura_ishioka_omitama_kasumigaura_etc,koga_shimotsuma_yachiyo_goka_etc,tsukuba_city,joso_bando,ryugasaki_toride_ushiku_moriya_etc,inashiki_miho_kawachi,kashima_kamisu_namegata_itako,mito_hitachi_kasama_hitachinaka_etc,yuki_chikusei_sakuragawa,maebashi_takasaki_isesaki_shibukawa_etc,kiryu_ota_tatebayashi_midori_etc,utsunomiya_kanuma_moka_kaminokawa_etc,tochigi_oyama_shimotsuke_nogi_etc,ashikaga_sano,tokyo_islands,ibaraki_north,tochigi_north,gunma_north,gunma_other_ueno_kanna_nanmoku,hokkaido_tohoku,hokuriku,yamanashi_nagano,shizuoka,chubu_west,overseas,unknown,all_regions
7,chofu_nishitokyo_fuchu_musashino_etc,3,17,2,1,6,5,0,173,13,25,0,11,0,1,0,14,0,1,0,0,0,0,0,0,14,3,125,2,28,30,0,10,0,55,20,0,0,0,12,0,0,0,10,0,0,0,0,0,0,0,0,12,0,10,10,0,24,0,9,0,0,0,0,12,0,0,78,0,1,0,59,0,592,1389
8,machida_tama_hachioji_inagi_etc,0,3,0,0,0,0,1,6,40,6,0,0,7,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,1,10,0,15,264
9,mizuho_fussa_hamura_akiruno_etc,0,0,0,4,0,0,0,1,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,8,0,5,103
10,yokohama_nishi_naka,0,0,0,0,0,0,0,0,0,0,1,31,0,0,19,97,0,0,0,0,15,19,15,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,191,0,435
11,yokohama_isogo_minami_kanazawa_konan,0,16,0,3,0,0,0,0,3,33,166,101,5,0,18,66,0,2,2,0,9,0,0,6,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,965,21,102,439,467,185,23669,26328
12,yokohama_hodogaya_totsuka_sakae_izumi_etc,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1,28
13,yokohama_kohoku_tsuzuki_midori_aoba,0,27,0,4,7,0,3,0,8,0,23,22,69,32,93,95,70,44,1,1,7,3,1,0,19,5,66,0,1,0,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,40,1316,2015
14,yokohama_tsurumi_kanagawa,3,45,1,46,3,5,8,87,3,7,639,50,21,8,338,143,6,24,4,0,16,6,1,1,41,13,0,49,0,20,2,1,0,21,0,0,0,0,76,2,44,0,0,0,0,0,13,18,0,0,374,55,0,0,0,0,38,0,6,41,1,3,0,0,0,0,503,203,64,516,856,203,31,4662
15,kawasaki_kawasaki_saiwai_nakahara,1620,1860,28,210,1565,21,15,216,0,0,1311,0,0,12,1664,1540,1522,340,1,0,22,73,0,1,81,12,34,106,42,52,0,24,19,69,4,29,0,36,306,9,12,5,1175,342,2,9,35,36,80,0,6,3,19,153,3,56,100,22,0,78,0,0,3,62,0,0,276,284,97,416,2038,1087,2044,21286
16,kawasaki_takatsu_miyamae_tama_asao,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,33
17,sagamihara_city,0,0,0,0,0,0,0,4,135,11,0,0,0,12,0,20,0,520,0,0,3,1,0,0,159,50,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,2,7,0,693,1656
18,yokosuka_miura,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,111
19,kamakura_zushi_hayama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,1,0,0,5,8,0,0,99
20,fujisawa_chigasaki_samukawa,0,0,0,2,0,4,3,0,0,0,1,1,1,0,103,358,0,10,1,50,160,13,0,0,6,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,5,13,786
21,hiratsuka_oiso_ninomiya,0,0,0,3,9,0,1,0,1,4,11,2,2,0,0,21,0,1,0,0,34,359,15,15,488,18,8,0,20,34,1,1,0,6,0,4,0,8,26,0,3,1,48,0,0,0,2,1,0,0,0,14,0,1,0,3,0,1,75,10,0,0,1,0,0,0,148,64,8,110,312,0,12,1909
22,odawara_manazuru_yugawara_hakone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,53,33,9,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,8,0,139
23,minami_ashigara_nakai_oi_matsuda_etc,0,0,0,0,0,0,0,0,0,0,165,17,1,0,0,109,0,0,0,1,0,2,7,41,20,25,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,22,0,0,0,2,0,0,0,0,0,1,0,0,0,8,0,0,9,28,33,148,227,0,29,911
24,atsugi_hadano_kiyokawa_isehara_etc,1,0,0,0,0,0,0,4,0,0,2,1,0,0,11,0,0,22,0,4,6,0,0,0,59,2,48,1,2,8,0,1,0,1,0,0,0,0,1,0,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,6,47,2,114,2,6,505
25,zama_yamato_ebina_ayase,0,18,0,2,0,0,1,0,6,0,9,18,44,31,73,32,0,16,0,0,27,34,0,28,60,106,1,1,2,0,0,0,0,6,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,1,0,0,0,0,30,0,0,9,2,0,5,37,9,12,646
26,saitama_city,0,0,3,4,0,32,22,0,0,2,0,0,0,264,8,0,0,2,0,0,0,10,0,0,0,5,540,29,794,50,0,4,24,213,5,0,0,11,75,0,17,0,13,0,0,0,10,32,0,0,0,0,0,0,0,0,5,14,6,2,39,0,0,2,0,0,169,50,2,7,459,5,31,2961
27,kawaguchi_warabi_toda,5,366,668,44,7,668,12,0,0,0,0,0,5,4,4,5,0,1,0,0,0,0,4,0,0,7,351,1991,18,36,6,1,4,14,1,0,0,0,5,18,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,15,11,0,0,0,6,0,0,0,0,0,38,14,5,9,172,0,175,4702
28,asaka_wako_niiza_tokorozawa_etc,1,1,6,4,16,23,0,32,4,3,3,0,1,0,2,0,7,9,0,0,1,0,0,5,2,0,55,83,481,5,10,28,52,98,8,1,2,0,1,0,2,0,0,0,0,10,1,9,2,0,7,0,0,10,0,2,9,1,11,4,0,0,0,0,0,0,86,141,0,27,455,3,289,2012
29,soka_kasukabe_misato_koshigaya_etc,2,86,10,28,2,22,77,21,3,66,29,4,0,4,40,8,0,4,1,0,74,37,5,0,3,2,28,159,358,1732,0,35,13,63,4,28,4,69,3,92,48,220,24,64,0,2,61,55,40,52,135,14,0,0,20,0,13,9,17,4,7,0,0,0,0,0,209,108,23,52,280,0,385,4959
30,hanno_hidaka_moroyama_ogose_etc,0,0,3,0,0,44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
31,tsurugashima_sakado_kawajima_higashimatsuyama_etc,0,11,1,2,0,6,0,9,0,10,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1,18,10,68,5,3,17,27,57,11,1,11,0,0,1,0,1,13,0,0,0,1,0,0,0,0,0,0,0,2,0,30,9,3,25,0,0,0,1,0,0,64,15,12,35,172,0,24,683
32,ageo_konosu_okegawa_kitamoto_etc,0,4,0,0,0,2,1,0,1,0,10,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,16,2,41,3,0,12,19,49,6,0,0,0,2,0,4,0,23,0,0,0,0,0,9,0,2,1,0,0,0,0,1,2,6,15,0,0,0,0,0,0,24,0,0,9,33,0,199,522
33,kuki_kazo_hanyu_gyoda_etc,0,21,1,4,1,37,8,0,24,1,1,2,1,52,3,14,0,7,0,0,6,6,1,0,0,2,187,23,42,145,1,84,12,348,9,24,0,0,10,7,258,42,30,2,0,10,6,0,17,8,8,58,3,3,10,18,82,54,51,2,12,0,3,2,3,0,225,49,35,11,409,81,406,2978
34,kumagaya_fukaya_ogawa_yorii_etc,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,1,18,0,1,4,48,41,23,9,2,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,11,6,1,2,0,39,0,0,0,0,0,29,5,74,23,60,22,126,588
35,honjo_kamikawa_kamisato,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,26,4,1,0,7,0,30,176
36,chichibu_yokoze_minano_nagatoro_etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,27
37,chiba_city,10,0,1,27,0,0,0,36,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,148,89,5,0,0,0,0,1,0,0,0,79,33,20,0,33,165,33,1,0,16,0,36,0,0,4,0,0,0,0,8,0,0,0,36,0,0,45,0,0,252,4,30,8,268,0,280,1674
38,ichikawa_urayasu_narashino_funabashi,0,53,0,13,0,44,58,0,0,0,0,13,0,32,0,81,6,10,0,0,10,92,17,0,1,0,321,1,211,267,0,10,0,254,59,0,0,43,281,36,22,291,444,0,0,35,173,18,1,109,33,9,9,74,0,36,9,11,0,1,67,0,0,256,0,0,20,11,2,7,76,0,78,3708
39,matsudo_kamagaya_kashiwa_abiko,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,6,0,38,0,1,2,23,1,1,0,2,0,0,25,0,0,0,0,0,0,0,0,0,47,88,0,6,0,0,0,0,0,0,11,3,44,86,140,0,3,544
40,nagareyama_noda,0,2,0,2,0,0,20,0,0,0,0,0,0,0,14,0,0,1,4,0,0,0,0,0,0,0,86,1,7,54,0,0,0,15,0,0,38,2,26,0,5,5,0,29,0,0,0,3,0,1,0,0,1,0,1,0,4,8,1,0,0,0,8,0,0,0,2,0,2,3,25,0,1,372
41,yachiyo_sakura_narita_shiroi_etc,26,25,1,3,0,8,2,28,0,0,0,0,0,0,2,5,0,31,1,0,10,1,31,0,0,0,1,6,15,45,0,8,3,3,24,0,0,137,14,426,38,630,12,2,4,582,297,57,22,3,5,329,163,894,0,8,2,8,3,0,0,0,2,20,0,0,12,5,5,10,71,0,35,4075
42,ichihara_city,205,518,0,570,2,23,43,44,1,5,34,28,20,8,62,225,0,30,16,16,34,86,36,7,14,101,64,40,54,267,17,27,100,313,174,35,0,441,97,87,78,88,5170,1519,11,32,181,153,145,6,95,75,6,297,94,30,91,151,91,39,90,0,101,198,13,0,815,430,209,670,6051,6587,1373,28736
43,kisarazu_sodegaura_kimitsu_futtsu,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,38,0,0,0,0,0,0,0,0,0,0,2,4,2,30,0,0,0,13,33,0,0,3,30,0,0,1,119,4763,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,26,0,0,9,0,0,11,8,0,9,164,70,39,5397
44,katsuura_otaki_tateyama_kamogawa_etc,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
45,choshi_asahi_sosa_katori_etc,0,2,0,0,1,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,15,0,51,0,2,0,59,2,0,0,0,0,0,0,46,35,24,0,128,2,0,19,0,0,11,16,14,6,0,0,1,0,0,0,0,0,0,0,0,48,51,9,28,76,0,60,720
46,togane_mobara_sanmu_oamishirasato_etc,4,36,2,14,0,4,51,2,99,4,4,8,3,1,37,1,0,9,0,0,10,2,90,0,5,8,3,10,50,4,0,2,0,68,1,0,0,6,9,2,10,10,6,29,62,20,436,37,1,0,1,16,12,17,2,6,0,3,18,6,9,0,1,7,0,0,118,60,5,48,194,13,27,1724
47,tsuchiura_ishioka_omitama_kasumigaura_etc,0,45,17,34,7,85,580,10,3,7,1,0,0,8,23,0,0,1,1,0,0,1,0,0,7,3,10,1418,23,31,1565,13,0,389,0,17,0,2,212,9,3,584,0,1,0,336,0,1076,1757,370,10,388,3,6,57,119,59,326,14657,0,437,0,0,1,0,0,963,163,3975,33,44064,0,3581,77494
48,koga_shimotsuma_yachiyo_goka_etc,2,2,2,3,0,0,0,26,0,4,3,1,8,7,0,4,0,1,1,0,2,0,0,0,5,108,35,3,4,14,0,0,5,26,0,0,0,6,0,3,4,15,0,0,10,2,0,114,54,0,30,38,0,0,14,3,2,6,5,211,2,0,0,0,0,0,247,85,149,93,396,0,315,2071
49,tsukuba_city,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,12,0,0,55,24,34,209
50,joso_bando,1,5,1,9,0,0,1,1,2,0,1,26,0,1,1,1,0,0,0,0,1,9,0,0,5,24,21,42,22,185,3,3,8,4,14,1,0,28,48,21,61,16,40,2,1,2,4,38,23,8,606,36,1,50,87,36,19,13,71,36,38,0,35,3,3,0,86,17,9,4,14,2,6,1852
51,ryugasaki_toride_ushiku_moriya_etc,1,0,0,1,0,0,11,0,0,0,0,0,0,0,18,1,0,0,0,0,1,1,0,0,0,0,36,0,0,25,0,0,0,3,13,0,0,0,1,1,28,35,29,0,0,0,4,95,32,1,25,137,71,0,0,73,30,0,2,4,12,0,0,0,0,0,59,6,18,62,198,3,119,1159
52,inashiki_miho_kawachi,1,11,4,4,5,10,13,13,6,0,0,1,3,29,9,4,1,2,0,0,0,0,0,0,0,0,8,30,15,11,0,0,6,1,4,0,1,24,9,1,0,47,0,0,0,0,0,3,0,1,0,7,26,18,10,1,0,5,6,0,0,0,12,0,0,0,40,42,27,4,181,0,1,655
53,kashima_kamisu_namegata_itako,4,4,0,256,0,1,20,0,0,0,11,7,0,0,22,411,0,3,22,0,7,37,0,138,23,2,153,3,24,5,5,1,1,360,106,1,0,31,35,2,27,34,79,142,2,10,29,47,98,0,57,0,0,1185,98,69,128,29,173,48,23,0,0,15,2,0,695,364,313,379,2995,5499,2972,17206
54,mito_hitachi_kasama_hitachinaka_etc,0,53,0,6,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,17,0,0,0,0,17,0,0,1,0,0,0,4,0,0,0,3,1,1,0,60,0,0,0,0,0,29,48,21,0,2,5,17,506,18,11,0,11,3,1,0,425,0,0,0,20,8,2,3,97,0,786,2183
55,yuki_chikusei_sakuragawa,3,10,3,6,8,7,6,14,3,9,3,11,8,8,3,0,0,3,6,0,3,2,0,0,11,6,15,8,17,6,0,8,3,6,2,0,0,0,0,0,0,0,8,0,0,0,0,9,10,0,3,3,0,3,6,61,8,6,34,16,3,0,0,13,0,0,203,64,70,16,164,0,382,1275
56,maebashi_takasaki_isesaki_shibukawa_etc,0,36,2,4,0,3,11,35,14,38,9,0,0,11,12,232,0,5,14,0,14,12,0,0,22,13,29,32,154,37,3,1,0,90,91,23,3,16,2,13,24,19,59,1,17,33,39,24,212,1,43,11,0,0,30,46,3639,298,126,59,18,0,0,18,1803,0,347,263,249,20,607,0,721,9705
57,kiryu_ota_tatebayashi_midori_etc,0,17,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,28,8,0,17,0,1,3,12,9,0,73,2,0,4,27,0,16,0,0,0,0,0,0,28,17,0,0,0,0,5,313,1099,56,2,32,0,0,0,114,0,25,6,16,49,79,24,126,2224
58,utsunomiya_kanuma_moka_kaminokawa_etc,5,10,69,3,3,3,4,8,1,0,4,0,0,5,5,1,3,10,7,0,2,8,0,0,2,10,0,21,54,42,1,10,0,15,12,1,0,2,0,60,12,1,1,0,8,0,16,0,1,12,13,47,0,194,6,53,48,9,252,41,77,0,0,184,0,0,235,54,45,37,258,0,282,2267
59,tochigi_oyama_shimotsuke_nogi_etc,6,0,0,16,0,10,1,6,0,0,0,0,3,0,6,35,0,0,0,0,0,0,0,0,0,0,0,0,6,37,0,0,0,5,4,0,0,7,0,0,0,0,0,0,0,13,0,0,17,0,0,7,0,0,15,55,22,2,64,77,15,0,0,20,0,0,37,0,0,0,26,1,60,573
60,ashikaga_sano,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,3,2,1,0,0,0,0,0,0,0,14,0,10,0,1,0,11,41,9,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,15,71,24,21,118,0,0,1,0,0,53,3,5,0,101,0,1447,1961
61,tokyo_islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ibaraki_north,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
63,tochigi_north,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,95
64,gunma_north,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,gunma_other_ueno_kanna_nanmoku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,hokkaido_tohoku,0,49,0,0,0,10,12,47,1,0,0,6251,0,0,40,16,0,2,0,0,0,8,0,26,8,87,2,1,7,167,0,16,32,86,74,2,30,29,0,0,6,42,242,5,0,0,63,78,11,0,78,0,167,219,48,0,37,46,49,80,7,0,0,0,0,0,0,0,0,0,0,0,0,8184
67,hokuriku,235,103,0,64,0,2,34,3,6,17,191,1,17,0,32,41,5,1,0,0,4,42,0,4,0,2,3,0,17,117,0,6,2,5,0,2,2,5,4,1,7,13,74,4,0,3,16,2,4,12,43,16,4,153,11,16,144,2,9,13,25,0,0,0,0,0,0,0,0,0,0,0,0,1538
68,yamanashi_nagano,0,0,0,0,0,0,0,27,7,17,0,29,0,10,35,48,0,1,0,0,0,0,0,0,0,0,13,0,1,90,0,3,0,1,22,0,0,0,0,0,3,0,0,0,0,45,9,0,0,0,0,0,0,0,1,0,3,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,378
69,shizuoka,0,129,0,9,0,3,125,66,5,0,12,436,0,2,61,10,0,24,0,0,8,108,0,245,4,17,54,46,4,167,1,4,2,55,2,3,1,0,3,3,7,2,1,32,0,0,2,10,0,0,35,32,11,44,29,9,4,4,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1839
70,chubu_west,27,268,1,85,0,53,72,47,24,99,43,26888,6,209,284,568,4,78,6,3,61,138,34,118,238,43,176,126,81,466,1,58,154,246,308,27,13,114,740,26,149,342,435,1,2,79,90,470,124,26,59,217,179,2163,172,127,1054,112,218,280,93,0,0,0,0,0,0,0,0,0,0,0,0,38327
71,overseas,0,167,0,205,0,0,46,0,7,72,0,0,0,0,284,0,0,48,0,200,0,0,0,0,0,42,0,77,19,193,0,1,0,85,368,2,0,76,5,2,1,415,5428,0,0,80,6,17,674,0,0,12,11,35323,87,0,21,1,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,44009
999,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
○special_products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(unit: ton/day)
large_zone,region,tokyo_chiyoda_chuo_minato,tokyo_meguro_shinagawa_ota,tokyo_toshima_bunkyo_shinjuku_shibuya,tokyo_arakawa_taito_sumida_koto,tokyo_nakano_suginami_setagaya,tokyo_nerima_itabashi_kita,tokyo_adachi_katsushika_edogawa,chofu_nishitokyo_fuchu_musashino_etc,machida_tama_hachioji_inagi_etc,mizuho_fussa_hamura_akiruno_etc,yokohama_nishi_naka,yokohama_isogo_minami_kanazawa_konan,yokohama_hodogaya_totsuka_sakae_izumi_etc,yokohama_kohoku_tsuzuki_midori_aoba,yokohama_tsurumi_kanagawa,kawasaki_kawasaki_saiwai_nakahara,kawasaki_takatsu_miyamae_tama_asao,sagamihara_city,yokosuka_miura,kamakura_zushi_hayama,fujisawa_chigasaki_samukawa,hiratsuka_oiso_ninomiya,odawara_manazuru_yugawara_hakone,minami_ashigara_nakai_oi_matsuda_etc,atsugi_hadano_kiyokawa_isehara_etc,zama_yamato_ebina_ayase,saitama_city,kawaguchi_warabi_toda,asaka_wako_niiza_tokorozawa_etc,soka_kasukabe_misato_koshigaya_etc,hanno_hidaka_moroyama_ogose_etc,tsurugashima_sakado_kawajima_higashimatsuyama_etc,ageo_konosu_okegawa_kitamoto_etc,kuki_kazo_hanyu_gyoda_etc,kumagaya_fukaya_ogawa_yorii_etc,honjo_kamikawa_kamisato,chichibu_yokoze_minano_nagatoro_etc,chiba_city,ichikawa_urayasu_narashino_funabashi,matsudo_kamagaya_kashiwa_abiko,nagareyama_noda,yachiyo_sakura_narita_shiroi_etc,ichihara_city,kisarazu_sodegaura_kimitsu_futtsu,katsuura_otaki_tateyama_kamogawa_etc,choshi_asahi_sosa_katori_etc,togane_mobara_sanmu_oamishirasato_etc,tsuchiura_ishioka_omitama_kasumigaura_etc,koga_shimotsuma_yachiyo_goka_etc,tsukuba_city,joso_bando,ryugasaki_toride_ushiku_moriya_etc,inashiki_miho_kawachi,kashima_kamisu_namegata_itako,mito_hitachi_kasama_hitachinaka_etc,yuki_chikusei_sakuragawa,maebashi_takasaki_isesaki_shibukawa_etc,kiryu_ota_tatebayashi_midori_etc,utsunomiya_kanuma_moka_kaminokawa_etc,tochigi_oyama_shimotsuke_nogi_etc,ashikaga_sano,tokyo_islands,ibaraki_north,tochigi_north,gunma_north,gunma_other_ueno_kanna_nanmoku,hokkaido_tohoku,hokuriku,yamanashi_nagano,shizuoka,chubu_west,overseas,unknown,all_regions
0,tokyo_chiyoda_chuo_minato,88,67,0,41,0,6,0,0,0,0,0,6,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,250
1,tokyo_meguro_shinagawa_ota,0,352,0,405,0,0,1,0,20,0,0,116,73,0,169,473,10,0,0,0,0,81,0,0,26,0,1,202,1,139,0,0,35,16,14,0,0,56,67,0,0,16,4,357,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,243,37,0,201,162,0,1911,5231
